Date,temperature_c,humidity_percent,precipitation_mm,wind_speed_mps,PM 10,PM 2.5,O2,CO,O3,NO2,location
2023-09-19,28.23,76.2,0.17,2.31,58.35,85.95,41.0,8.75,34.4,28.85,Jakarta Pusat
2023-09-20,28.3,75.12,0.08,2.13,61.66666666666666,85.33333333333333,42.285714285714285,8.238095238095237,22.142857142857142,32.95238095238095,Jakarta Pusat
2023-09-21,28.59,73.43,0.07,1.55,60.785714285714285,82.92857142857143,43.57142857142857,8.214285714285714,25.642857142857142,32.07142857142857,Jakarta Pusat
2023-09-22,28.8,69.49,0.04,1.52,61.5,90.85,44.0,8.75,29.95,31.65,Jakarta Pusat
2023-09-23,28.2,70.5,0.06,2.23,57.333333333333336,84.0,44.55555555555556,8.0,32.833333333333336,29.61111111111111,Jakarta Pusat
2023-09-24,28.38,69.41,0.0,1.7,54.73684210526316,78.0,44.10526315789474,7.052631578947368,27.526315789473685,24.63157894736842,Jakarta Pusat
2023-09-25,28.5,69.47,0.0,2.44,59.1578947368421,85.15789473684211,45.31578947368421,8.368421052631579,34.36842105263158,30.68421052631579,Jakarta Pusat
2023-09-26,28.43,66.8,0.0,2.49,58.26315789473684,87.52631578947368,44.8421052631579,8.210526315789474,29.789473684210527,33.36842105263158,Jakarta Pusat
2023-09-27,28.19,67.7,0.0,3.48,55.89473684210526,88.52631578947368,46.0,9.0,23.0,32.73684210526316,Jakarta Pusat
2023-09-28,28.03,70.3,0.0,3.51,57.588235294117645,96.6470588235294,46.0,7.647058823529412,28.94117647058824,23.705882352941178,Jakarta Pusat
2023-09-29,28.56,71.33,0.04,2.73,59.388888888888886,90.44444444444444,46.94444444444444,7.111111111111111,31.72222222222222,21.27777777777778,Jakarta Pusat
2023-09-30,28.74,70.27,0.44,1.36,62.45,94.95,45.15,5.25,32.15,25.8,Jakarta Pusat
2023-10-01,28.74,71.39,0.12,1.68,73.77777777777777,117.38888888888889,43.388888888888886,4.944444444444445,37.72222222222222,28.83333333333333,Jakarta Pusat
2023-10-02,28.87,67.81,0.08,1.71,77.375,125.16666666666669,42.41666666666666,7.375,33.458333333333336,29.875,Jakarta Pusat
2023-10-03,28.36,71.37,0.3,1.19,60.8421052631579,94.73684210526316,41.94736842105263,7.105263157894737,36.73684210526316,26.63157894736842,Jakarta Pusat
2023-10-04,28.95,70.73,0.03,1.96,60.8,90.8,42.6,7.0,30.65,32.05,Jakarta Pusat
2023-10-05,28.95,74.89,0.26,2.91,62.22222222222222,90.05555555555556,45.72222222222222,5.111111111111111,27.55555555555556,27.77777777777778,Jakarta Pusat
2023-10-06,29.25,73.61,0.14,2.14,59.15,85.5,46.3,4.85,36.45,26.4,Jakarta Pusat
2023-10-07,29.3,73.4,0.31,2.01,68.5,105.7,46.45,4.45,30.55,37.8,Jakarta Pusat
2023-10-08,29.42,72.08,0.26,2.43,65.38888888888889,93.27777777777776,48.66666666666666,3.555555555555556,31.11111111111111,25.444444444444443,Jakarta Pusat
2023-10-09,29.26,73.19,0.7,3.05,58.95,86.45,48.0,4.3,26.2,23.3,Jakarta Pusat
2023-10-10,29.14,74.51,0.88,2.56,57.9,77.45,49.55,4.95,34.1,25.75,Jakarta Pusat
2023-10-11,29.47,69.31,0.63,1.86,55.1,75.45,48.5,4.0,31.7,25.65,Jakarta Pusat
2023-10-12,29.45,69.05,0.12,2.62,59.875,89.25,47.0625,3.6875,34.8125,32.25,Jakarta Pusat
2023-10-13,29.57,69.36,0.16,1.93,63.45,104.85,47.05,2.8,40.15,26.5,Jakarta Pusat
2023-10-14,29.71,68.84,0.21,2.11,64.94736842105263,112.6842105263158,47.0,1.105263157894737,25.63157894736842,30.210526315789476,Jakarta Pusat
2023-10-15,29.76,70.21,0.52,2.57,61.72222222222222,98.16666666666669,47.77777777777778,1.3333333333333333,24.55555555555556,22.5,Jakarta Pusat
2023-10-16,29.82,71.09,0.08,2.32,59.25,96.4375,49.125,1.75,29.9375,23.3125,Jakarta Pusat
2023-10-17,29.9,69.79,0.03,2.77,,,,,,,Jakarta Pusat
2023-10-18,29.72,70.18,0.16,3.17,63.93333333333333,106.8,50.0,8.866666666666667,28.33333333333333,32.53333333333333,Jakarta Pusat
2023-10-19,29.17,74.65,1.33,3.65,64.26315789473684,97.10526315789474,50.73684210526316,8.842105263157896,28.84210526315789,33.31578947368421,Jakarta Pusat
2023-10-20,28.81,77.12,5.69,2.42,61.333333333333336,77.66666666666667,49.73333333333333,6.066666666666666,27.33333333333333,24.2,Jakarta Pusat
2023-10-21,29.21,75.74,3.16,1.94,38.95238095238095,51.57142857142857,29.52380952380953,3.857142857142857,14.142857142857142,20.80952380952381,Jakarta Pusat
2023-10-22,29.06,74.06,2.58,1.6,60.05555555555556,90.61111111111111,47.5,4.888888888888889,36.94444444444444,24.61111111111111,Jakarta Pusat
2023-10-23,29.17,73.51,1.59,1.57,61.95,86.4,48.25,6.0,38.5,25.65,Jakarta Pusat
2023-10-24,29.36,71.72,3.69,1.51,62.38095238095238,93.85714285714286,47.42857142857143,4.857142857142857,21.80952380952381,33.714285714285715,Jakarta Pusat
2023-10-25,28.84,77.57,3.64,1.63,59.8,84.7,44.05,5.3,32.4,33.3,Jakarta Pusat
2023-10-26,29.41,73.03,3.28,1.43,63.47368421052632,98.26315789473684,45.78947368421053,7.473684210526316,29.0,37.31578947368421,Jakarta Pusat
2023-10-27,29.42,71.5,0.3,2.02,66.83333333333333,101.0,46.66666666666666,7.722222222222222,30.11111111111111,36.388888888888886,Jakarta Pusat
2023-10-28,29.35,70.09,0.06,2.69,66.2,98.55,47.9,6.45,32.55,37.45,Jakarta Pusat
2023-10-29,29.58,69.49,0.31,1.95,64.84210526315789,92.89473684210526,47.21052631578947,6.684210526315789,36.78947368421053,26.57894736842105,Jakarta Pusat
2023-10-30,29.85,67.77,0.79,1.47,60.88235294117647,85.29411764705883,45.23529411764706,5.764705882352941,41.294117647058826,27.235294117647054,Jakarta Pusat
2023-10-31,29.97,70.0,3.09,1.88,64.66666666666667,91.9047619047619,45.523809523809526,5.380952380952381,46.66666666666666,33.333333333333336,Jakarta Pusat
2023-11-01,29.59,74.55,5.48,1.38,62.31578947368421,87.78947368421052,42.526315789473685,7.842105263157895,38.0,40.63157894736842,Jakarta Pusat
2023-11-02,29.73,74.41,4.24,1.8,59.11764705882353,84.0,42.0,6.470588235294118,34.0,37.1764705882353,Jakarta Pusat
2023-11-03,29.43,76.01,3.97,1.8,63.19047619047619,89.47619047619048,42.76190476190476,8.571428571428571,38.71428571428572,37.523809523809526,Jakarta Pusat
2023-11-04,28.87,78.75,10.2,2.16,64.23809523809524,93.9047619047619,44.523809523809526,8.142857142857142,34.0,40.90476190476191,Jakarta Pusat
2023-11-05,29.15,75.92,6.26,2.49,53.15,67.15,43.6,8.3,41.1,29.4,Jakarta Pusat
2023-11-06,29.34,74.12,2.93,1.68,52.57142857142857,73.19047619047619,43.095238095238095,8.428571428571429,33.76190476190476,29.476190476190474,Jakarta Pusat
