Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-10-03,58.05263157894737,69.6842105263158,54.578947368421055,7.7368421052631575,33.78947368421053,4.157894736842105
2023-10-04,58.6,71.45,55.0,6.5,31.75,4.7
2023-10-05,61.666666666666664,78.38888888888889,55.0,5.111111111111111,26.5,4.333333333333333
2023-10-06,60.2,79.3,54.15,5.0,26.65,4.0
2023-10-07,66.8,87.9,54.0,4.7,29.35,3.2
2023-10-08,38.05555555555556,81.11111111111111,54.94444444444444,5.333333333333333,28.055555555555557,2.5
2023-10-09,50.05,71.85,54.45,6.0,25.65,2.0
2023-10-10,54.65,66.85,54.9,4.6,26.8,1.1
2023-10-11,62.05,73.85,54.6,4.0,25.1,3.0
2023-10-12,0.0,80.5,54.375,4.0625,26.9375,4.375
2023-10-13,65.05,90.4,54.0,5.0,30.95,2.1
2023-10-14,61.10526315789474,78.73684210526316,54.0,5.0,34.05263157894737,2.3157894736842106
2023-10-15,56.666666666666664,74.16666666666667,54.0,5.777777777777778,28.61111111111111,2.3333333333333335
2023-10-16,57.5625,77.375,54.8125,6.75,27.0,2.8125
2023-10-18,71.4,93.66666666666667,55.0,8.0,30.933333333333334,4.333333333333333
2023-10-19,66.47368421052632,81.73684210526316,55.0,7.684210526315789,34.73684210526316,3.263157894736842
2023-10-20,56.13333333333333,71.53333333333333,55.0,5.733333333333333,30.466666666666665,2.0
2023-10-21,62.80952380952381,80.23809523809524,55.0,5.285714285714286,27.428571428571427,3.761904761904762
2023-10-22,61.888888888888886,82.77777777777777,55.0,5.166666666666667,34.333333333333336,2.8333333333333335
2023-10-23,68.6,86.8,55.25,7.05,33.7,3.65
2023-10-24,66.0952380952381,86.80952380952381,55.0,7.904761904761905,32.61904761904762,3.761904761904762
2023-10-25,60.4,71.8,56.0,4.75,36.8,3.0
2023-10-26,63.31578947368421,79.21052631578948,54.421052631578945,4.0,32.578947368421055,3.0
2023-10-27,63.388888888888886,78.0,55.0,4.944444444444445,35.55555555555556,2.5
2023-10-28,66.2,83.15,54.35,5.25,32.0,3.05
2023-10-29,34.68421052631579,45.1578947368421,31.789473684210527,4.421052631578948,15.526315789473685,19.63157894736842
2023-10-30,39.11764705882353,45.11764705882353,35.588235294117645,3.8823529411764706,23.58823529411765,23.529411764705884
2023-10-31,64.71428571428571,78.33333333333333,55.0,4.333333333333333,38.714285714285715,5.571428571428571
2023-11-01,61.10526315789474,72.0,55.0,2.526315789473684,33.89473684210526,3.0
2023-11-02,56.0,68.6470588235294,55.0,1.4705882352941178,31.941176470588236,3.5294117647058822
2023-11-03,62.666666666666664,71.80952380952381,55.0,1.2380952380952381,36.38095238095238,3.6666666666666665
2023-11-04,61.19047619047619,73.95238095238095,55.0,2.1904761904761907,31.571428571428573,5.9523809523809526
