Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-11-01,70.94736842105263,90.21052631578948,24.42105263157895,10.263157894736842,33.21052631578947,34.8421052631579
2023-11-02,62.64705882352941,84.82352941176471,20.58823529411765,12.117647058823529,34.88235294117647,34.94117647058823
2023-11-03,65.85714285714286,98.95238095238095,22.523809523809526,14.952380952380953,35.285714285714285,44.523809523809526
2023-11-04,69.0,99.66666666666667,27.904761904761905,13.904761904761905,30.0,42.23809523809524
2023-11-05,54.0,60.95,19.7,6.85,26.25,21.1
2023-11-06,58.904761904761905,75.61904761904762,20.38095238095238,14.619047619047619,23.285714285714285,30.666666666666668
2023-11-07,63.2,81.65,19.2,9.05,26.7,24.0
2023-11-08,57.857142857142854,75.23809523809524,18.38095238095238,6.142857142857143,31.61904761904762,18.952380952380953
2023-11-09,66.7,95.1,19.95,8.2,38.1,23.45
2023-11-10,73.94736842105263,103.73684210526316,21.263157894736842,10.842105263157896,38.78947368421053,30.31578947368421
2023-11-11,68.0,90.52631578947368,19.31578947368421,9.157894736842104,41.10526315789474,29.526315789473685
2023-11-12,67.85714285714286,90.66666666666667,22.047619047619047,9.857142857142858,34.95238095238095,28.333333333333332
2023-11-13,69.0,93.92857142857143,23.357142857142858,11.571428571428571,31.285714285714285,31.714285714285715
2023-11-14,64.05,79.75,21.95,7.6,30.3,21.95
2023-11-15,54.61538461538461,69.23076923076923,22.153846153846153,7.153846153846154,28.153846153846153,21.846153846153847
2023-11-16,0.0,82.2,2.8,0.7333333333333333,3.0,4.266666666666667
2023-11-17,58.44444444444444,80.44444444444444,18.77777777777778,12.555555555555555,38.22222222222222,37.388888888888886
2023-11-18,50.388888888888886,68.27777777777777,17.38888888888889,8.88888888888889,32.55555555555556,30.11111111111111
2023-11-19,57.27777777777778,75.55555555555556,20.333333333333332,10.38888888888889,33.27777777777778,29.333333333333332
2023-11-20,53.166666666666664,69.11111111111111,20.88888888888889,5.111111111111111,35.72222222222222,18.5
2023-11-21,54.35,76.85,20.55,6.75,34.0,23.5
2023-11-22,52.473684210526315,66.78947368421052,19.736842105263158,6.578947368421052,44.473684210526315,22.894736842105264
2023-11-23,57.0,81.1,29.25,8.35,39.4,27.85
2023-11-24,69.28571428571429,97.33333333333333,33.476190476190474,13.857142857142858,28.476190476190474,45.42857142857143
2023-11-25,61.78947368421053,75.42105263157895,32.31578947368421,12.947368421052632,21.31578947368421,37.68421052631579
2023-11-26,52.42857142857143,66.23809523809524,31.714285714285715,14.285714285714286,22.095238095238095,31.61904761904762
2023-11-27,56.1578947368421,69.0,32.89473684210526,6.842105263157895,33.526315789473685,24.105263157894736
2023-11-28,54.8421052631579,72.10526315789474,32.1578947368421,9.421052631578947,24.263157894736842,30.36842105263158
2023-11-29,62.09090909090909,78.0,35.90909090909091,7.0,29.318181818181817,23.863636363636363
2023-11-30,48.75,59.666666666666664,32.166666666666664,5.416666666666667,28.083333333333332,18.0
