Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-12-01,50.785714285714285,66.0,33.07142857142857,9.857142857142858,24.285714285714285,34.285714285714285
2023-12-02,62.65217391304348,83.91304347826087,34.391304347826086,14.695652173913043,22.347826086956523,37.0
2023-12-03,52.05555555555556,67.33333333333333,32.72222222222222,8.222222222222221,31.555555555555557,24.22222222222222
2023-12-04,42.4,59.5,32.55,7.95,22.65,29.0
2023-12-05,58.73684210526316,77.52631578947368,34.526315789473685,15.736842105263158,19.63157894736842,32.0
2023-12-06,58.76190476190476,78.47619047619048,33.666666666666664,9.19047619047619,31.857142857142858,28.952380952380953
2023-12-07,56.3,74.9,33.75,10.0,27.25,34.45
2023-12-08,55.8421052631579,76.47368421052632,32.526315789473685,8.105263157894736,31.157894736842106,34.421052631578945
2023-12-09,62.523809523809526,84.66666666666667,33.0,13.0,24.047619047619047,39.57142857142857
2023-12-10,54.85,72.6,32.95,9.0,27.3,25.7
2023-12-11,63.85,85.15,38.9,8.15,33.35,26.5
2023-12-12,63.0,84.57894736842105,36.8421052631579,7.473684210526316,32.89473684210526,33.21052631578947
2023-12-13,53.2,60.05,6.6,1.2,6.65,4.65
2023-12-14,69.73684210526316,87.36842105263158,34.73684210526316,6.0,38.1578947368421,27.473684210526315
2023-12-15,72.42857142857143,85.5,34.42857142857143,6.0,36.642857142857146,25.428571428571427
2023-12-16,68.38888888888889,86.05555555555556,34.44444444444444,6.944444444444445,30.055555555555557,27.666666666666668
2023-12-17,65.65,79.65,37.3,6.0,22.55,29.4
2023-12-18,58.77777777777778,75.72222222222223,34.27777777777778,6.0,20.11111111111111,35.0
2023-12-19,59.05263157894737,81.3157894736842,33.36842105263158,6.0,24.105263157894736,34.31578947368421
2023-12-20,51.22222222222222,77.72222222222223,31.38888888888889,6.055555555555555,26.0,29.0
2023-12-21,55.22222222222222,82.66666666666667,34.333333333333336,7.5,25.0,32.111111111111114
2023-12-22,55.0,76.3,37.45,6.05,21.1,28.55
2023-12-23,61.73684210526316,86.26315789473684,35.94736842105263,7.526315789473684,28.789473684210527,29.57894736842105
2023-12-24,71.89473684210526,101.57894736842105,34.36842105263158,6.315789473684211,43.473684210526315,24.736842105263158
2023-12-25,62.26315789473684,82.36842105263158,32.63157894736842,5.947368421052632,37.73684210526316,20.42105263157895
2023-12-27,58.714285714285715,83.78571428571429,36.642857142857146,8.428571428571429,27.142857142857142,32.785714285714285
2023-12-28,60.388888888888886,79.55555555555556,32.77777777777778,11.222222222222221,31.444444444444443,35.5
2023-12-29,63.421052631578945,86.63157894736842,34.0,12.789473684210526,32.26315789473684,6.7894736842105265
2023-12-30,57.4,83.45,32.85,18.55,30.5,18.95
2023-12-31,59.86666666666667,85.8,32.266666666666666,17.533333333333335,28.866666666666667,15.066666666666666
