Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-08-01,67.95,80.7,57.15,7.3,27.0,22.55
2023-08-02,64.0,78.05263157894737,55.94736842105263,6.631578947368421,26.05263157894737,21.736842105263158
2023-08-03,66.47619047619048,77.95238095238095,54.285714285714285,7.0,31.61904761904762,19.80952380952381
2023-08-04,72.55555555555556,86.83333333333333,54.0,6.833333333333333,38.94444444444444,17.5
2023-08-05,72.44444444444444,85.33333333333333,54.0,6.611111111111111,33.888888888888886,17.833333333333332
2023-08-06,71.47619047619048,89.33333333333333,54.42857142857143,8.238095238095237,35.38095238095238,19.571428571428573
2023-08-07,75.58823529411765,95.17647058823529,53.23529411764706,8.882352941176471,44.1764705882353,19.470588235294116
2023-08-08,74.6,85.75,54.8,7.1,32.45,21.65
2023-08-09,67.45,72.5,53.3,5.2,32.5,14.7
2023-08-10,67.11111111111111,79.05555555555556,53.72222222222222,5.777777777777778,37.833333333333336,16.72222222222222
2023-08-11,74.11764705882354,88.3529411764706,54.0,6.647058823529412,43.1764705882353,18.176470588235293
2023-08-12,71.23809523809524,82.14285714285714,53.857142857142854,6.333333333333333,38.857142857142854,16.428571428571427
2023-08-13,67.2,79.05,55.65,6.9,36.2,17.6
2023-08-14,69.0,81.65,57.65,6.95,38.75,17.6
2023-08-15,75.6470588235294,89.58823529411765,59.05882352941177,8.0,37.294117647058826,22.0
2023-08-16,71.8,90.05,56.05,7.75,43.3,20.35
2023-08-17,73.57894736842105,86.15789473684211,54.1578947368421,8.842105263157896,32.21052631578947,24.105263157894736
2023-08-18,56.22222222222222,61.94444444444444,52.44444444444444,5.777777777777778,34.72222222222222,15.722222222222221
2023-08-19,58.76190476190476,72.57142857142857,52.333333333333336,6.333333333333333,40.523809523809526,18.19047619047619
2023-08-20,62.75,75.5,52.9375,5.25,37.8125,13.25
2023-08-21,63.61904761904762,75.52380952380952,52.666666666666664,6.095238095238095,36.904761904761905,14.333333333333334
2023-08-22,62.473684210526315,77.63157894736842,53.578947368421055,7.052631578947368,34.63157894736842,19.842105263157894
2023-08-23,71.76190476190476,90.52380952380952,53.095238095238095,9.333333333333334,39.666666666666664,25.047619047619047
2023-08-24,74.95,90.25,53.65,6.8,43.2,18.3
2023-08-25,74.05,92.3,54.45,6.6,41.3,19.8
2023-08-26,67.26315789473684,79.15789473684211,52.421052631578945,4.578947368421052,44.21052631578947,13.210526315789474
2023-08-27,66.1,84.75,52.45,5.7,44.05,13.55
2023-08-28,73.6842105263158,89.57894736842105,53.0,9.842105263157896,32.26315789473684,26.157894736842106
2023-08-29,72.10526315789474,90.52631578947368,55.36842105263158,7.052631578947368,32.68421052631579,23.68421052631579
2023-08-30,74.6875,95.3125,56.0625,7.0,41.375,21.9375
2023-08-31,76.63636363636364,102.63636363636364,42.0,9.272727272727273,46.63636363636363,26.454545454545453
