Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-05-19,68.22222222222223,88.55555555555556,52.0,8.0,36.55555555555556,17.666666666666668
2023-05-20,71.0,93.18181818181819,52.90909090909091,8.636363636363637,32.54545454545455,23.545454545454547
2023-05-21,71.45454545454545,97.81818181818181,51.72727272727273,8.181818181818182,36.63636363636363,16.90909090909091
2023-05-22,69.0,87.53846153846153,52.07692307692308,12.615384615384615,34.61538461538461,26.307692307692307
2023-05-23,42.714285714285715,58.857142857142854,22.714285714285715,6.571428571428571,15.285714285714286,15.142857142857142
2023-05-24,77.66666666666667,99.66666666666667,53.0,9.833333333333334,28.333333333333332,25.333333333333332
2023-05-25,78.0,99.36363636363636,53.72727272727273,10.0,38.0,25.363636363636363
2023-05-26,78.0,101.66666666666667,55.416666666666664,11.083333333333334,35.833333333333336,29.25
2023-05-27,73.0909090909091,95.18181818181819,53.0,8.0,36.09090909090909,22.272727272727273
2023-05-28,65.23076923076923,84.46153846153847,53.53846153846154,7.538461538461538,35.46153846153846,21.23076923076923
2023-05-29,69.14285714285714,91.78571428571429,51.785714285714285,9.785714285714286,35.857142857142854,19.928571428571427
2023-05-30,74.15384615384616,94.53846153846153,51.15384615384615,9.23076923076923,36.92307692307692,20.53846153846154
2023-05-31,74.33333333333333,97.16666666666667,53.333333333333336,11.5,34.833333333333336,29.5
