Tanggal,PM 10,PM 2.5,O2,CO,O3,NO2
2023-10-01,78.77777777777777,107.0,20.38888888888889,10.277777777777779,41.888888888888886,25.0
2023-10-02,78.375,100.375,21.75,8.25,40.958333333333336,20.291666666666668
2023-10-03,65.89473684210526,81.94736842105263,20.0,6.578947368421052,43.473684210526315,19.63157894736842
2023-10-04,67.55,88.95,22.95,7.15,47.5,21.3
2023-10-05,67.38888888888889,83.72222222222223,22.5,5.277777777777778,35.111111111111114,16.833333333333332
2023-10-06,66.9,85.15,24.0,5.9,36.7,18.45
2023-10-07,78.6,106.1,22.5,11.9,32.9,32.4
2023-10-08,72.94444444444444,97.33333333333333,23.055555555555557,6.333333333333333,37.5,16.72222222222222
2023-10-09,47.4,72.1,16.0,4.35,23.45,12.85
2023-10-10,62.8,80.0,20.35,4.2,32.7,11.55
2023-10-11,60.15,74.8,19.25,4.05,32.7,11.9
2023-10-12,66.6875,90.4375,21.3125,5.875,40.0625,16.6875
2023-10-13,69.15,90.2,20.9,5.2,43.45,13.55
2023-10-14,69.6842105263158,94.42105263157895,20.0,8.0,35.94736842105263,21.894736842105264
2023-10-15,64.22222222222223,83.44444444444444,20.77777777777778,6.111111111111111,36.77777777777778,14.333333333333334
2023-10-16,64.5625,85.125,22.9375,6.4375,36.6875,18.4375
2023-10-18,74.93333333333334,103.13333333333334,22.4,9.2,39.2,25.0
2023-10-19,75.0,97.57894736842105,22.473684210526315,7.315789473684211,43.26315789473684,21.263157894736842
2023-10-20,62.333333333333336,80.06666666666666,22.733333333333334,6.266666666666667,30.133333333333333,20.6
2023-10-21,31.047619047619047,41.142857142857146,9.142857142857142,4.857142857142857,13.238095238095237,12.380952380952381
2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,38.65,51.15,12.6,4.2,18.75,12.05
2023-10-24,66.57142857142857,88.38095238095238,23.238095238095237,8.285714285714286,29.095238095238095,25.238095238095237
2023-10-25,65.15,87.55,22.1,8.9,36.65,28.4
2023-10-26,76.05263157894737,104.21052631578948,27.789473684210527,12.578947368421053,34.36842105263158,39.68421052631579
2023-10-27,80.66666666666667,107.77777777777777,24.333333333333332,12.444444444444445,39.166666666666664,33.111111111111114
2023-10-28,74.05,95.85,21.0,9.45,38.1,26.05
2023-10-29,73.15789473684211,92.10526315789474,22.36842105263158,8.052631578947368,40.36842105263158,21.42105263157895
2023-10-30,67.41176470588235,86.88235294117646,20.235294117647058,7.823529411764706,43.8235294117647,20.529411764705884
2023-10-31,70.23809523809524,93.19047619047619,21.238095238095237,8.047619047619047,43.333333333333336,24.476190476190474
